ano;cod_ies;igc;igc_fx
2019;2246;2.413440317;3
2019;2247;1.571257557;2
2019;2248;1.412609796;2
2019;2257;1.9430288494;2
2019;2264;3.638505808;4
2019;2266;2.6772973986;3
2019;2270;2.5031208449;3
2019;2271;2.6770859788;3
2019;2275;2.2927632178;3
2019;2279;2.5925139183;3
2019;2282;2.640851134;3
2019;2287;2.402166897;3
2019;2288;2.583144014;3
2019;2289;1.6649705546;2
2019;2297;2.147865679;3
2019;2301;1.746162234;2
2019;2311;3.04208346;4
2019;2312;2.4227429717;3
2019;2320;2.314741425;3
2019;2323;1.3442616988;2
2019;2324;1.8995868491;2
2019;2328;2.4965855616;3
2019;2330;2.118640107;3
2019;2332;2.1638920303;3
2019;2334;2.3134909385;3
2019;2336;2.6834293004;3
2019;2341;2.2734488525;3
2019;2343;3.1659175428;4
2019;2346;2.974588581;4
2019;2348;2.9854675065;4
2019;2350;2.5404398132;3
2019;2351;2.662357928;3
2019;2355;1.7446305653;2
2019;2356;1.832259373;2
2019;2365;2.9549308984;4
2019;2368;4.1480561277;5
2019;2369;2.4805167562;3
2019;2380;2.5000314654;3
2019;2383;3.1848676961;4
2019;2384;1.436297117;2
2019;2389;2.6557484383;3
2019;2397;4.3666311162;5
2019;2399;2.3625375159;3
2019;2402;2.7651361402;3
2019;2408;2.074505315;3
2019;2409;2.7731087072;3
2019;2410;2.2005182947;3
2019;2413;2.4409062384;3
2019;2420;2.3503516202;3
2019;2423;2.227279976;3
2019;2426;2.9359359197;3
2019;2427;2.341908944;3
2019;2428;2.7603185858;3
2019;2431;1.960696129;3
2019;2437;2.3378703004;3
2019;2440;2.3416089094;3
2019;2442;2.2814946996;3
2019;2443;3.1799561451;4
2019;2444;2.0302247827;3
2019;2450;2.8791074659;3
2019;2456;1.313167649;2
2019;2459;2.6928549501;3
2019;2460;2.4689072647;3
2019;2462;3.0139189686;4
2019;2465;3.065990685;4
2019;2466;2.6095266037;3
2019;2468;3.385795039;4
2019;2469;1.5019690962;2
2019;2470;2.6540480965;3
2019;2474;3.4670625611;4
2019;2475;2.912228854;3
2019;2477;1.8528873674;2
2019;2478;2.5790051557;3
2019;2484;3.3096208265;4
2019;2485;2.8339131803;3
2019;2488;2.4645163534;3
2019;2491;1.879955695;2
2019;2494;2.5245822071;3
2019;2497;2.9655222567;4
2019;2499;1.6716243576;2
2019;2501;2.6450232817;3
2019;2511;2.278762339;3
2019;2513;2.9969975095;4
2019;2521;1.827179498;2
2019;2532;2.3364039927;3
2019;2536;1.7872592844;2
2019;2537;4.0789118254;5
2019;2538;3.3342713717;4
2019;2548;2.1292973342;3
2019;2553;3.310244188;4
2019;2554;2.3158512991;3
2019;2556;2.7262752758;3
2019;2560;3.2022503952;4
2019;2564;3.3356965792;4
2019;2565;2.2298332628;3
2019;2566;2.16447813642155;2.0
2019;2568;2.2387930362;3
2019;2569;2.9991137074;4
2019;2571;3.2879023509;4
2019;2572;1.4439178589;2
2019;2573;3.1206345637;4
2019;2576;2.6741295995;3
2019;2579;3.2375657064;4
2019;2581;2.1177320627;3
2019;2582;3.0907750448;4
2019;2591;4.8548883097;5
2019;2593;2.4277999764;3
2019;2613;2.75642313;3
2019;2616;2.6585630752;3
2019;2617;3.0513328959;4
2019;2620;1.8945292603;2
2019;2623;2.002915631;3
2019;2624;2.0704754054;3
2019;2625;2.6150886973;3
2019;2629;3.4408842562;4
2019;2632;2.350308325;3
2019;2636;3.0649771954;4
2019;2642;1.7721398809;2
2019;2647;2.5904675437;3
2019;2652;3.6080324823;4
2019;2656;1.977395429;3
2019;2676;2.4763323522;3
2019;2677;1.749329399;2
2019;2687;2.7385413288;3
2019;2688;1.589102847;2
2019;2702;2.68442024;3
2019;2703;2.8000882933;3
2019;2723;3.1125578674;4
2019;2724;2.1279918377;3
2019;2726;0.797657022;1
2019;2741;2.3824211393;3
2019;2744;3.044582218;4
2019;2745;2.5180854486;3
2019;2753;2.4479616921;3
2019;2754;2.7162046618;3
2019;2755;2.739459131;3
2019;2756;2.4854252254;3
2019;2761;2.339311297;3
2019;2763;3.0140070137;4
2019;2766;2.2775019002;3
2019;2770;3.4990000017;4
2019;2771;2.1023780151;3
2019;2773;2.6438659604;3
2019;2774;3.088263404;4
2019;2775;2.0140251243;3
2019;2779;1.7689520402;2
2019;2783;2.3471875195;3
2019;2787;2.9512533777;4
2019;2791;1.8571597469;2
2019;2793;2.58563285;3
2019;2794;2.0475884108;3
2019;2796;2.5322081912;3
2019;2799;2.859877173;3
2019;2805;2.6611407982;3
2019;2808;1.250931081;2
2019;2811;3.5620006183;4
2019;2814;2.702060873;3
2019;2821;2.991681512;4
2019;2826;2.359443795;3
2019;2827;2.5268962894;3
2019;2831;1.4673969186;2
2019;2832;2.130379541;3
2019;2835;2.816676617;3
2019;2836;2.8691455624;3
2019;2841;1.870877205;2
2019;2843;3.5310622193;4
2019;2844;1.9970544765;3
2019;2845;2.1256122882;3
2019;2849;3.2319621014;4
2019;2855;2.1154801445;3
2019;2859;1.855751895;2
2019;2870;2.274628792;3
2019;2879;2.5037036953;3
2019;2886;1.1599843558;2
2019;2891;2.5821718259;3
2019;2896;2.5341902361;3
2019;2903;1.9218130929;2
2019;2904;1.7328516105;2
2019;2908;2.3741005077;3
2019;2909;1.776066615;2
2019;2910;2.1442288333;3
2019;2911;2.1275778648;3
2019;2915;2.143763447;3
2019;2917;1.8658060449;2
2019;2918;2.3128688997;3
2019;2927;1.781675594;1.0
2019;2935;2.4414043652;3
2019;2944;2.0831132905;3
2019;2949;2.4540054207;3
2019;2950;2.9755495988;4
2019;2961;3.0477092571;4
2019;2964;3.0549864807;4
2019;2969;2.251007871;3
2019;2971;2.5543107733;3
2019;2973;2.4494298798;3
2019;2974;2.2336076174;3
2019;3004;1.3273558277;2
2019;3008;1.8954370062;2
2019;3012;2.9314871157;3
2019;3020;2.1843237923;3
2019;3027;1.805989817;2
2019;3029;1.9411580907;2
2019;3034;2.7962251476;3
2019;3042;2.8411707458;3
2019;3051;2.78520703;3
2019;3099;2.5485709586;3
2019;3146;2.6813790774;3
2019;3149;2.6243591409;3
2019;3151;2.8849711416;3
2019;3155;2.687188409;3
2019;3157;2.30913633;3
2019;3159;2.7046509613;3
2019;3160;2.4031530134;3
2019;3161;2.4922944482;3
2019;3162;3.3462083602;4
2019;3163;3.1141089998;4
2019;3164;2.4305368576;3
2019;3165;2.695885804;3
2019;3170;2.6404732487;3
2019;3171;2.5484953951;3
2019;3172;2.8550051036;3
2019;3180;2.845926815;3
2019;3182;2.099550743;3
2019;3183;2.8495064873;3
2019;3184;2.2458887443;3
2019;3186;1.462550721;2
2019;3188;2.7326571961;3
2019;3189;2.8508436086;3
2019;3193;2.2144101838;3
2019;3194;2.7595256754;3
2019;3204;2.1222934038;3
2019;3205;3.1165704494;4
2019;3223;2.8084950374;3
2019;3230;2.195086625;3
2019;3232;1.8947363529;2
2019;3252;2.2573439846;3
2019;3268;2.2886844435;3
2019;3270;2.7900586608;3
2019;3279;2.8355685876;3
2019;3285;1.8283163018;2
2019;3294;2.5669530818;3
2019;3295;2.5229317375;3
2019;3299;2.683568778;3
2019;3302;1.55613848;2
2019;3303;2.1868978776;3
2019;3304;2.4756375021;3
2019;3306;2.232506792;3
2019;3307;2.702486369125;2.0
2019;3308;2.9163140009;3
2019;3319;2.530067086;3
2019;3323;2.5430126566;3
2019;3332;3.0507479663;4
2019;3333;3.2120780097;4
2019;3336;3.2567472482;4
2019;3337;2.068388967;3
2019;3339;2.9178659121;3
2019;3363;2.3223511003;3
2019;3365;2.8943433828;3
2019;3367;2.097632073;3
2019;3368;3.1678227403;4
2019;3371;3.1497560954;4
2019;3372;2.9551640336;4
2019;3375;2.5755616803;3
2019;3376;2.043354275;3
2019;3377;2.5295065589;3
2019;3388;3.0809071172;4
2019;3389;2.564886839;3
2019;3393;1.9706118139;3
2019;3396;2.2976770689;3
2019;3397;2.7449946777;3
2019;3411;1.8469275525;2
2019;3427;2.443417452;3
2019;3428;2.539057147;3
2019;3430;3.2673863724;4
2019;3431;2.040613498;3
2019;3432;1.8786909059;2
2019;3434;2.9481335392;4
2019;3436;2.5933437318;3
2019;3437;3.2346021362;4
2019;3443;3.8695549251;4
2019;3448;2.4737801851;3
2019;3456;2.4552938516;3
2019;3488;2.168547753;3
2019;3495;2.4775314663;3
2019;3509;3.197002162;4
2019;3513;1.7366795957;2
2019;3514;1.6846881001;2
2019;3515;2.9682362076;4
2019;3516;1.4625221515;2
2019;3518;3.2076250935;4
2019;3522;3.2538583075;4
2019;3523;3.7506697637;4
2019;3525;2.28693505;3
2019;3529;3.0115772223;4
2019;3533;3.3792480916;4
2019;3536;2.468778269;3
2019;3541;3.0400880629;4
2019;3543;3.3113968103;4
2019;3573;2.305707464;3
2019;3584;1.876192812;2
2019;3585;1.660737207;2
2019;3587;2.8374712118;3
2019;3588;2.3843841383;3
2019;3590;2.2222386799;3
2019;3602;3.0871982663;4
2019;3603;2.3653628535;3
2019;3607;1.5217209353;2
2019;3609;1.440200427;2
2019;3610;3.5149141435;4
2019;3612;1.7340085092;2
2019;3613;2.7056734882;3
2019;3614;4.7890596363;5
2019;3615;2.8680123526;3
2019;3617;2.223812194;3
2019;3618;2.1800177511;3
2019;3625;1.505885991;2
2019;3631;2.6741428263;3
2019;3641;2.881942852;3
2019;3644;2.1250119974;3
2019;3648;2.5215544521;3
2019;3649;2.8882389337;3
2019;3657;2.2766147715;3
2019;3663;2.1169736;3
2019;3669;2.2153811068;3
2019;3675;1.245065075;2
2019;3680;3.010495856;4
2019;3682;2.702259969;3
2019;3684;2.82492541;3
2019;3688;2.6166769826;3
2019;3690;2.3286157074;3
2019;3692;1.5953957051;2
2019;3710;3.376163788;4
2019;3716;2.4217019618;3
2019;3724;2.4918717452;3
2019;3741;2.2278039541;3
2019;3743;2.1061320042;3
2019;3746;2.6377221519;3
2019;3753;1.1109380039;2
2019;3754;2.3650319623;3
2019;3756;2.0397824057;3
2019;3757;2.4284766726;3
2019;3758;3.6295690464;4
2019;3768;2.0868371354;3
2019;3769;1.5440860546;2
2019;3770;3.188523755;4
2019;3776;1.4551893676;2
2019;3777;2.2532750747;3
2019;3778;2.1043420555;3
2019;3779;2.4541287508;3
2019;3782;1.697056632;2
2019;3783;2.2595832684;3
2019;3784;1.8009718485;2
2019;3785;1.7329195128;2
2019;3786;2.7115580996;3
2019;3788;2.740926089;3
2019;3789;3.0335494537;4
2019;3793;2.2823452911;3
2019;3797;2.9895480927;4
2019;3804;2.9512303793;4
2019;3805;2.5887460206;3
2019;3815;1.7672794114;2
2019;3817;2.714117348;3
2019;3823;2.804371628;3
2019;3826;1.411072154;2
2019;3838;2.2304999604;3
2019;3839;2.6482596297;3
2019;3840;3.6074187411;4
2019;3847;2.421762851;3
2019;3849;3.0178900854;4
2019;3853;2.6402205419;3
2019;3854;2.4546804372;3
2019;3862;2.8968069413;3
2019;3864;2.5121552885;3
2019;3866;1.9412931506;2
2019;3867;3.0634309105;4
2019;3869;2.450771417;3
2019;3875;2.2567922781;3
2019;3876;2.6060380032;3
2019;3877;3.153303314;4
2019;3879;2.766203538;3
2019;3881;2.3226274325;3
2019;3921;3.1311757388;4
2019;3930;2.9509797414;4
2019;3933;2.4547553341;3
2019;3936;2.3104292281;3
2019;3937;2.3728242602;3
2019;3939;1.0965475026;2
2019;3940;2.5208532423;3
2019;3946;2.4132604491;3
2019;3947;1.843472696;2
2019;3948;2.1203999641;3
2019;3954;2.361593724;3
2019;3955;3.1143068719;4
2019;3962;3.3468179775;4
2019;3966;2.5866702822;3
2019;3972;2.2651078434;3
2019;3974;2.4660990033;3
2019;3977;3.1615421225;4
2019;3978;1.722807511;2
2019;3979;2.7487914055;3
2019;3980;1.3557408425;2
2019;3983;2.2961505241;3
2019;3984;3.3246831379;4
2019;3985;2.7856103228;3
2019;3986;2.2940633556;3
2019;3987;2.8956166872;3
2019;3990;1.241926023;2
2019;3992;1.874566785;2
2019;3996;1.9877908759;3
2019;3998;2.8529714647;3
2019;4000;2.855473398;3
2019;4006;2.9279923394;3
2019;4007;2.3827442365;3
2019;4009;2.8941856636;3
2019;4010;2.7548961754;3
2019;4013;3.0843516901;4
2019;4016;2.711331878;3
2019;4017;2.4911697077;3
2019;4020;2.7127563191;3
2019;4021;2.1585474525;3
2019;4022;2.604664769;3
2019;4023;2.388029027;3
2019;4024;2.6426095188;3
2019;4025;2.7165338384;3
2019;4026;2.7458812125;3
2019;4028;1.9122422334;2
2019;4029;2.5252275285;3
2019;4030;1.9517342213;3
2019;4037;2.5424308157;3
2019;4042;1.6213338705;2
2019;4043;2.449825872;3
2019;4045;2.9539725832;4
2019;4059;1.5708538077;2
2019;4064;2.2231625979;3
2019;4066;1.951888164;3
2019;4068;3.3709413721;4
2019;4077;2.3936625318;3
2019;4079;0.9775013678;2
2019;4086;2.212142693;3
2019;4090;1.9807206876;3
2019;4093;3.1656221201;4
2019;4094;2.1968378574;3
2019;4095;2.61;3
2019;4096;2.1836731176;3
2019;4097;2.9483447218;4
2019;4098;3.1326541199;4
2019;4101;2.4361470905;3
2019;4104;2.9145567869;3
2019;4107;2.4900536288;3
2019;4108;2.7650764539;3
2019;4113;2.8607500037;3
2019;4118;2.5117962609;3
2019;4121;2.8349385049;3
2019;4123;1.612109276;2
2019;4126;2.848969916;3
2019;4135;2.3849733344;3
2019;4138;2.2145067439;3
2019;4141;2.6951057401;3
2019;4150;2.3387839904;3
2019;4153;2.7737796178;3
2019;4157;2.3895483123;3
2019;4162;2.2723743759;3
2019;4163;2.4242482396;3
2019;4166;2.7237007979;3
2019;4169;2.118810868;3
2019;4173;1.284995128;2
2019;4179;1.6435553084;2
2019;4185;2.3920021195;3
2019;4197;2.7844234531;3
2019;4198;2.4399731838;3
2019;4199;2.420332319;3
2019;4201;2.041833467;3
2019;4211;1.419786141;2
2019;4218;2.2872102757;3
2019;4219;1.7508946884;2
2019;4251;2.4872257408;3
2019;4255;2.8480187668;3
2019;4256;3.1131823954;4
2019;4257;2.5148392084;3
2019;4259;2.9239831437;3
2019;4261;2.5032138185;3
2019;4277;2.4879204047;3
2019;4289;1.7302900707;2
2019;4293;1.6562015038;2
2019;4294;2.681668398;3
2019;4329;2.0033131661;3
2019;4330;2.6217680755;3
2019;4356;1.363636925;2
2019;4358;3.2915314944;4
2019;4362;2.4835109571;3
2019;4367;2.57660353;3
2019;4396;2.5058493664;3
2019;4399;4.011955265;5
2019;4411;2.4680094672;3
2019;4416;1.6692901073;2
2019;4420;2.6488198629;3
2019;4421;1.102825409;2
2019;4428;2.9396456264;3
2019;4429;3.1809305587;4
2019;4431;2.2208946673;3
2019;4435;1.943665816;2
2019;4450;3.3394999584;4
2019;4452;2.4874976143;3
2019;4460;2.5087412323;3
2019;4492;2.0137379386;3
2019;4495;2.3536101889;3
2019;4496;2.3786756866;3
2019;4502;2.3868094291;3
2019;4503;2.93390235;3
2019;4504;3.3777048878;4
2019;4518;2.249967277;3
2019;4522;3.346757273;4
2019;4530;2.7719215416;3
2019;4531;2.3897731742;3
2019;4532;2.2770269728;3
2019;4533;2.1027875715;3
2019;4534;2.2685959858;3
2019;4566;2.4836848231;3
2019;4567;2.1052642964;3
2019;4584;2.8201189597;3
2019;4586;2.8736438068;3
2019;4588;2.2922292702;3
2019;4594;2.3299009607;3
2019;4596;2.4508342103;3
2019;4597;2.1733373673;3
2019;4605;2.722853293;2.0
2019;4610;2.6534262332;3
2019;4613;2.5322358372;3
2019;4616;3.0477294382;4
2019;4631;3.0161712374;4
2019;4632;2.7275757753;3
2019;4633;2.7340571277;3
2019;4652;2.4168901282;3
2019;4655;2.2929199643;3
2019;4656;2.4259790448;3
2019;4661;2.2952196346;3
2019;4669;2.7309906578;3
2019;4674;2.1436994846;3
2019;4681;2.3580399911;3
2019;4699;3.6456138991;4
2019;4700;2.1283629973;3
2019;4702;3.9628328268;5
2019;4714;1.9229194524;2
2019;4722;2.602990261;3
2019;4724;2.6832265468;3
2019;4725;2.1320446946;3
2019;4731;2.492201367;3
2019;4732;2.0791724045;3
2019;4739;2.61;3
2019;4742;2.7312173327;3
2019;4751;2.7631630724;3
2019;4756;2.4473499712;3
2019;4765;3.4003535983;4
2019;4766;3.1404267543;4
2019;4773;2.0407695855;3
2019;4777;3.4092972181;4
2019;4780;2.1905563912;3
2019;4784;2.9798953569;4
2019;4785;2.6417629137;3
2019;4786;2.5367840392;3
2019;4793;1.5603797389;2
2019;4810;2.9929387419;4
2019;4821;2.126859214;3
2019;4823;2.4061020069;3
2019;4826;2.2377144764;3
2019;4836;1.714373285;2
2019;4846;1.8839871359;2
2019;4847;3.990350845;5
2019;4849;2.7514023187;3
2019;4858;1.7928823181;2
2019;4863;2.504613915;3
2019;4865;2.1776957297;3
2019;4867;2.3304469143;3
2019;4873;2.0452299765;3
2019;4878;2.4218276228;3
2019;4889;2.1211961782;3
2019;4901;2.5481827027;3
2019;4902;3.87625717;4
2019;4910;1.6915864206;2
2019;4915;2.5092063188;3
2019;4917;1.1887745865;2
2019;4922;3.068484176;4
2019;4925;4.0032949497;5
2019;4926;2.3065354792;3
2019;4938;3.553568037;4
2019;4943;3.889118065;4
2019;4945;2.3155992191;3
2019;4950;1.4586853389;2
2019;4959;2.2890425566;3
2019;4962;2.7856864515;3
2019;4964;2.804281562;3
2019;4969;2.5216543892;3
2019;4983;1.4204799184;2
2019;4992;2.7166716606;3
2019;4995;2.0257309907;3
2019;5013;3.1873618964;4
2019;5016;3.102054726;4
2019;5017;2.355923935;3
2019;5018;2.006753032;3
2019;5020;2.064735324;3
2019;5021;2.540408347;3
2019;5023;2.629570194;3
2019;5036;3.1265508935;4
2019;5038;1.4308073859;2
2019;5044;2.12572213;3
2019;5045;1.8607030526;2
2019;5046;1.345128586;2
2019;5048;4.145811552;5
2019;5051;2.220035104;3
2019;5052;2.705911366;3
2019;5053;2.5834537641;3
2019;5066;2.513561839;3
2019;5077;2.6035160423;3
2019;5105;2.3569810068;3
2019;5107;2.7843575061;3
2019;5124;2.700405056;3
2019;5131;1.9102752329;2
2019;5133;1.6426156501;2
2019;5186;3.0594996422;4
2019;5215;3.4135330569;4
2019;5216;2.1730580727;3
2019;5217;2.495307838;3
2019;5228;1.6755093529;2
2019;5242;2.244959934;3
2019;5276;2.973195805;4
2019;5277;2.6433511449;3
2019;5285;3.0989325401;4
2019;5288;2.5774916864;3
2019;5290;2.0943287427;3
2019;5303;1.9252433143;2
2019;5312;2.9507370212;4
2019;5313;3.177228006;4
2019;5314;3.1045613396;4
2019;5315;2.8075290713;3
2019;5316;3.3003482915;4
2019;5317;2.6734712307;3
2019;5318;1.551847919;2
2019;5322;3.2228942409;4
2019;5362;2.4229288443;3
2019;5369;2.5165944932;3
2019;5370;2.8999330882;3
2019;5387;2.594065901;3
2019;5394;3.040368449;4
2019;5403;2.6305851931;3
2019;5439;2.5286608069;3
2019;5451;2.4072208375;3
2019;5473;1.9454197043;3
2019;5511;3.0368607218;4
2019;5518;2.2955847156;3
2019;5520;2.8001638542;3
2019;5544;2.2576202646;3
2019;5550;2.036447862;3
2019;5555;2.2312546004;3
2019;5591;1.4194772868;2
2019;5592;2.9878491133;4
2019;5593;2.90727171;3
2019;5599;2.7612453352;3
2019;5600;2.6140475283;3
2019;5627;2.4654910785;3
2019;5633;2.4903372724;3
2019;5663;1.6804731553;2
2019;5664;2.4633717122;3
2019;5668;2.3824694292;3
2019;5669;1.9203775046;2
2019;5670;2.7655269072;3
2019;5671;2.0471071421;3
2019;5701;1.9542394395;3
2019;5706;2.8983563049;3
2019;10058;2.0212181503;3
2019;10071;2.806733523;3
2019;10116;2.4210619201;3
2019;10323;2.4646924923;3
2019;10349;1.2596492032;2
2019;10385;3.508096497;4
2019;10588;2.648904944;3
2019;10685;4.1603232384;5
2019;10836;3.4974177789;4
2019;11007;2.77352082646233;2.0
2019;11289;3.592195933;4
2019;11308;1.9977379135;3
2019;11428;2.7623563666;3
2019;11429;2.7776639905;3
2019;11544;2.3804643541;3
2019;11563;3.2592636352;4
2019;11586;2.1018537796;3
2019;11593;2.0101947904;3
2019;11604;2.7902548542;3
2019;11645;2.8634559161;3
2019;11750;2.1297242789;3
2019;11807;2.4995452469;3
2019;11818;2.8089427548;3
2019;11841;1.8562623364;2
2019;11860;4.2807098628;5
2019;11895;2.0630234156;3
2019;11951;1.8112254423;2
2019;12189;2.399919532;3
2019;12247;3.2627212198;4
2019;12268;0.749787368;1
2019;12338;2.558068979;3
2019;12430;2.2490422156;3
2019;12522;2.6338033481;3
2019;12523;2.1130510861;3
2019;12547;1.2101418638;2
2019;12620;3.7503440512;4
2019;12661;3.950016185;5
2019;12723;2.9611386567;4
2019;12735;1.7592663893;2
2019;12748;1.5184757259;2
2019;12749;2.5497274876;3
2019;12754;3.977817418;5
2019;12758;2.038821788;3
2019;12766;2.3216246263;3
2019;12772;2.554910616;3
2019;12784;3.1254044926;4
2019;12791;2.2229373041;3
2019;12847;2.1698628742;3
2019;12869;1.0567221861;2
2019;12916;3.0712826637;4
2019;12922;2.013309616;3
2019;12923;2.2151540716;3
2019;12928;2.338153669;3
2019;12946;3.2387004795;4
2019;13014;2.881950434;3
2019;13034;1.7860215561;2
2019;13106;2.0741658687;3
2019;13133;1.8859830444;2
2019;13238;1.444136265;2
2019;13300;1.7633198416;2
2019;13359;2.8121381345;3
2019;13417;2.4527346409;3
2019;13476;2.311459006;3
2019;13481;2.9473569771;4
2019;13484;2.7697214156;3
2019;13486;2.497822405;3
2019;13488;1.6323288905;2
2019;13527;2.3379275515;3
2019;13538;1.850509352;2
2019;13620;2.7810066067;3
2019;13625;2.4457524257;3
2019;13631;1.5110828026;2
2019;13643;2.2352403645;3
2019;13648;2.440981193;3
2019;13657;2.9176309133;3
2019;13663;2.135672016;3
2019;13666;1.772285831;2
2019;13684;2.2420663407;3
2019;13695;4.1609578389;5
2019;13716;2.8748135895;3
2019;13717;1.5155823898;2
2019;13728;2.2881232782;3
2019;13743;1.821736936;2
2019;13749;2.9794790438;4
2019;13775;2.365737639;3
2019;13782;1.595583052;2
2019;13783;2.2493954939;3
2019;13784;1.917820999;2
2019;13792;1.8364351845;2
2019;13796;2.1670375125;3
2019;13809;2.3877583649;3
2019;13811;2.349473067;3
2019;13812;2.6914144064;3
2019;13828;2.3973932283;3
2019;13832;2.4462022808;3
2019;13865;2.45896237;2.0
2019;13873;2.1041439298;3
2019;13883;3.0919415123;4
2019;13889;2.009861187;3
2019;13897;2.2399855989;3
2019;13938;2.006369542;3
2019;13944;1.91210007;2
2019;13982;2.650245737;3
2019;14002;2.6783833533;3
2019;14028;3.4108890879;4
2019;14029;1.8633647453;2
2019;14069;2.6807224095;3
2019;14097;2.594546356;3
2019;14115;3.0773019268;4
2019;14132;1.263090323;2
2019;14133;1.9273713877;2
2019;14147;2.5304881553;3
2019;14148;2.826874098;3
2019;14151;2.206627899;3
2019;14156;2.468372876;3
2019;14157;2.055694844;3
2019;14158;2.661400471;3
2019;14161;1.8838847999;2
2019;14162;2.4801684021;3
2019;14165;3.2431788936;4
2019;14204;1.654170281;2
2019;14242;2.7686935015;3
2019;14243;2.538680887;3
2019;14246;2.6249037242;3
2019;14248;1.847172444;2
2019;14288;2.970993023;4
2019;14297;2.2608674558;3
2019;14313;1.896531336;2
2019;14321;2.6938776536;3
2019;14342;3.1411561944;4
2019;14367;2.493069398;3
2019;14401;1.9003910961;2
2019;14403;3.1988366584;4
2019;14408;2.8872191773;3
2019;14429;2.3218689153;3
2019;14509;2.8255840967;3
2019;14622;2.8155226975;3
2019;14715;2.7804866483;3
2019;14717;2.6433340846;3
2019;14724;2.9277760532;3
2019;14727;1.6597768188;2
2019;14784;2.382012332;3
2019;14858;2.307757612;3
2019;14869;2.5995038488;3
2019;14882;2.1738272709;3
2019;14890;2.5066592367;3
2019;14892;3.3931529275;4
2019;14901;1.7923792481;2
2019;14927;2.1910757844;3
2019;14947;1.9548420436;3
2019;14951;3.5639486628;4
2019;14961;2.1934138039;3
2019;14969;2.8677066563;3
2019;14975;2.7925193157;3
2019;14996;3.3995941767;4
2019;15001;3.5698627496;4
2019;15015;2.9790086387;4
2019;15032;3.0220463777;4
2019;15059;2.965590173;4
2019;15121;3.3524982101;4
2019;15133;2.939234992;3
2019;15135;2.346843128;3
2019;15173;2.9745284542;4
2019;15236;2.080810059;3
2019;15272;2.299533359;3
2019;15280;2.101852645;3
2019;15351;1.643992788;2
2019;15357;2.4438190753;3
2019;15382;2.18288895;3
2019;15401;4.025509133;5
2019;15410;2.945521661;4
2019;15433;2.7695906441;3
2019;15450;1.984701866;3
2019;15451;2.802190684;3
2019;15452;3.208215458;4
2019;15453;1.9959759446;3
2019;15467;2.8687316721;3
2019;15468;2.2849966291;3
2019;15497;3.3243486267;4
2019;15504;2.2442725924;3
2019;15507;2.2108272184;3
2019;15508;2.5309695661;3
2019;15520;2.6883844934;3
2019;15521;2.666396538;3
2019;15522;2.328300919;3
2019;15562;2.496297335;3
2019;15576;2.7956923861;3
2019;15581;2.7509399144;3
2019;15639;2.7975176903;3
2019;15669;2.5990918824;3
2019;15680;2.8933579736;3
2019;15682;3.08562671;4
2019;15688;2.7643993601;3
2019;15689;2.929062095;3
2019;15693;2.5323004301;3
2019;15695;2.4986020962;3
2019;15696;2.877767511;3
2019;15697;2.398551378;3
2019;15708;2.9691110166;4
2019;15709;2.3333462301;3
2019;15714;2.898277109;3
2019;15715;2.930136068;3
2019;15745;2.538113295;3
2019;15746;2.5687319948;3
2019;15752;3.185359981;4
2019;15757;2.8381298336;3
2019;15769;3.2568358922;4
2019;15777;3.0454564068;4
2019;15793;2.690936061;3
2019;15803;2.9030783188;3
2019;15839;2.2749133875;3
2019;15859;2.3111350201;3
2019;15873;2.2878153582;3
2019;15894;2.929750813;3
2019;15922;2.4196740446;3
2019;15980;2.61;3
2019;16194;2.864766521;3
2019;16245;2.61;3
2019;16395;2.2470805107;3
2019;16410;3.2749964029;4
2019;16525;2.821664288;3
2019;16628;2.488693087;3
2019;16759;2.0090492729;3
2019;16782;2.2545644329;3
2019;16864;3.442136964;4
2019;16894;3.202558564;4
2019;16898;2.148923952;3
2019;16914;2.7473462187;3
2019;16934;3.199958148;4
2019;16943;2.251504834;3
2019;17014;1.866131376;2
2019;17115;2.6584946101;3
2019;17116;2.30454478;3
2019;17118;2.2770280455;3
2019;17138;3.1170545079;4
2019;17200;3.608169894;4
2019;17224;2.1191403742;3
2019;17226;2.313247541;3
2019;17277;1.580066224;2
2019;17284;2.4926324747;3
2019;17288;3.46725298;4
2019;17322;1.687678812;2
2019;17326;2.2006210008;3
2019;17355;3.5062257675;4
2019;17400;1.0634906415;2
2019;17403;3.9858017319;5
2019;17420;3.236602344;4
2019;17433;2.1876676129;3
2019;17563;2.951219662;4
2019;17587;2.601795204;3
2019;17590;2.243835276;3
2019;17593;2.600146406;3
2019;17628;2.643477379;3
2019;17632;3.1061607477;4
2019;17662;3.5028588053;4
2019;17738;3.6943616421;4
2019;17775;1.60403361;2
2019;17777;1.879746276;2
2019;17816;2.599047202;3
2019;17854;2.8610811001;3
2019;17928;2.7289103371;3
2019;18010;2.1251494293;3
2019;18023;3.4162241994;4
2019;18025;0.9263111146;1
2019;18036;1.487581254;2
2019;18049;1.347796626;2
2019;18051;2.649446396;3
2019;18065;2.1631074638;3
2019;18067;1.7883005808;2
2019;18077;2.6442096364;3
2019;18114;1.8191621419;2
2019;18147;3.56102027;4
2019;18148;2.2390753904;3
2019;18165;2.3793845669;3
2019;18201;2.3201969687;3
2019;18210;2.61;3
2019;18253;1.8604695496;2
2019;18288;2.535952745;3
2019;18440;2.988914465;4
2019;18454;2.61;3
2019;18492;2.7484180664;3
2019;18506;3.2782401642;4
